label,cycle number,Capacity/mA.h,Norm_Cap,Cycles Until Fail,20004.453 Re,15829.126 Re,12516.703 Re,9909.4424 Re,7835.48 Re,6217.2461 Re,4905.291 Re,3881.2737 Re,3070.9827 Re,2430.7778 Re,1923.1537 Re,1522.4358 Re,1203.8446 Re,952.86591 Re,754.27557 Re,596.71857 Re,471.96338 Re,373.20856 Re,295.47278 Re,233.87738 Re,185.05922 Re,146.35823 Re,115.77804 Re,91.6721 Re,72.51701 Re,57.36816 Re,45.3629 Re,35.93134 Re,28.40909 Re,22.48202 Re,17.79613 Re,14.06813 Re,11.1448 Re,8.81772 Re,6.97545 Re,5.5173 Re,4.36941 Re,3.45686 Re,2.73547 Re,2.16054 Re,1.70952 Re,1.35352 Re,1.07079 Re,0.84734 Re,0.67072 Re,0.53067 Re,0.41976 Re,0.33183 Re,0.26261 Re,0.20791 Re,0.16452 Re,0.13007 Re,0.10309 Re,0.08153 Re,0.06443 Re,0.05102 Re,0.04042 Re,0.03192 Re,0.02528 Re,0.01999 Re,20004.453 Im,15829.126 Im,12516.703 Im,9909.4424 Im,7835.48 Im,6217.2461 Im,4905.291 Im,3881.2737 Im,3070.9827 Im,2430.7778 Im,1923.1537 Im,1522.4358 Im,1203.8446 Im,952.86591 Im,754.27557 Im,596.71857 Im,471.96338 Im,373.20856 Im,295.47278 Im,233.87738 Im,185.05922 Im,146.35823 Im,115.77804 Im,91.6721 Im,72.51701 Im,57.36816 Im,45.3629 Im,35.93134 Im,28.40909 Im,22.48202 Im,17.79613 Im,14.06813 Im,11.1448 Im,8.81772 Im,6.97545 Im,5.5173 Im,4.36941 Im,3.45686 Im,2.73547 Im,2.16054 Im,1.70952 Im,1.35352 Im,1.07079 Im,0.84734 Im,0.67072 Im,0.53067 Im,0.41976 Im,0.33183 Im,0.26261 Im,0.20791 Im,0.16452 Im,0.13007 Im,0.10309 Im,0.08153 Im,0.06443 Im,0.05102 Im,0.04042 Im,0.03192 Im,0.02528 Im,0.01999 Im,EIS_PCA_1,EIS_PCA_2
25C07,9,29.52264861071568,0.8273207591487889,8,   0.34043,   0.34733,   0.35516,   0.36559,   0.37647,   0.38789,   0.39897,   0.41160,   0.42674,   0.44083,   0.45541,   0.47431,   0.49067,   0.51012,   0.53076,   0.55157,   0.57467,   0.59823,   0.62426,   0.65170,   0.67874,   0.71028,   0.74260,   0.77706,   0.81376,   0.84871,   0.88840,   0.92679,   0.96930,   1.01181,   1.05974,   1.10789,   1.17442,   1.24293,   1.33443,   1.41656,   1.54904,   1.64963,   1.75083,   1.86180,   1.95896,   2.05548,   2.15638,   2.24705,   2.31494,   2.34049,   2.33346,   2.32153,   2.34072,   2.42376,   2.60601,   2.92469,   3.34352,   3.73893,   4.00850,   3.92882,   3.53377,   2.94959,   2.58011,   3.71403,  -0.01464,   0.00598,   0.02180,   0.03739,   0.04868,   0.05922,   0.07051,   0.08020,   0.08882,   0.09793,   0.10683,   0.11689,   0.12397,   0.13406,   0.14326,   0.15302,   0.16441,   0.17315,   0.18505,   0.19618,   0.20733,   0.22104,   0.23423,   0.24584,   0.26047,   0.27602,   0.29328,   0.30829,   0.33234,   0.35656,   0.38435,   0.42175,   0.45431,   0.50588,   0.53492,   0.56526,   0.59485,   0.63406,   0.62545,   0.60697,   0.57482,   0.53063,   0.49827,   0.49678,   0.52301,   0.57643,   0.61831,   0.63100,   0.61650,   0.58743,   0.56739,   0.62240,   0.85503,   1.32842,   1.93838,   2.64380,   3.11595,   3.03751,   1.93939,  -0.95323,-15.181627616511111,-3.849752751312175
25C07,10,29.38385638734727,0.8234313490516397,7,   0.34122,   0.35090,   0.35808,   0.36735,   0.37747,   0.38989,   0.40106,   0.41333,   0.42782,   0.44075,   0.45728,   0.47355,   0.49041,   0.50925,   0.52962,   0.54931,   0.57207,   0.59507,   0.62199,   0.64835,   0.67699,   0.70880,   0.74113,   0.77566,   0.81117,   0.84809,   0.88628,   0.92637,   0.96618,   1.01099,   1.05838,   1.11024,   1.17950,   1.24331,   1.32652,   1.44261,   1.52388,   1.64240,   1.75604,   1.86968,   1.99408,   2.10231,   2.17661,   2.21743,   2.23957,   2.25521,   2.29390,   2.37464,   2.51737,   2.72635,   2.95292,   3.10784,   3.11839,   3.01090,   2.89441,   2.82767,   3.14022,   4.36359,   7.26969,  12.82574,  -0.01431,   0.00556,   0.02296,   0.03597,   0.04783,   0.06067,   0.06916,   0.07963,   0.09003,   0.09883,   0.10546,   0.11689,   0.12414,   0.13233,   0.14364,   0.15258,   0.16305,   0.17228,   0.18435,   0.19530,   0.20824,   0.22065,   0.23276,   0.24724,   0.26085,   0.27528,   0.29071,   0.31010,   0.33230,   0.36025,   0.38573,   0.41930,   0.46319,   0.49863,   0.53833,   0.57687,   0.61571,   0.61941,   0.62396,   0.59803,   0.56973,   0.56072,   0.56491,   0.56733,   0.56397,   0.53948,   0.50945,   0.48502,   0.49011,   0.57640,   0.79603,   1.13828,   1.50581,   1.78285,   1.90959,   1.67077,   1.06087,   0.15303,  -0.47969,   0.72556,-9.730931406378474,6.039643257665718
25C07,11,29.19925713578968,0.8182582768469497,6,   0.34245,   0.34987,   0.35761,   0.36797,   0.37881,   0.38868,   0.40066,   0.41314,   0.42734,   0.44005,   0.45553,   0.47141,   0.48885,   0.50747,   0.52866,   0.54886,   0.57030,   0.59643,   0.62032,   0.64748,   0.67794,   0.70821,   0.74066,   0.77520,   0.80958,   0.84645,   0.88466,   0.92559,   0.96560,   1.00922,   1.05643,   1.10926,   1.17739,   1.23837,   1.33297,   1.43026,   1.54800,   1.64196,   1.76369,   1.87470,   1.98308,   2.09938,   2.20300,   2.27680,   2.31970,   2.32075,   2.32097,   2.34704,   2.42429,   2.58390,   2.85152,   3.19087,   3.49414,   3.62957,   3.62828,   3.33689,   2.99632,   2.92862,   3.99338,   8.09170,  -0.01343,   0.00611,   0.02348,   0.03638,   0.04607,   0.05994,   0.07017,   0.07922,   0.08755,   0.09710,   0.10637,   0.11572,   0.12454,   0.13243,   0.14211,   0.15197,   0.16286,   0.17211,   0.18428,   0.19457,   0.20637,   0.22095,   0.23256,   0.24542,   0.26105,   0.27587,   0.29253,   0.30918,   0.33250,   0.35512,   0.38667,   0.42152,   0.45827,   0.50512,   0.54985,   0.56709,   0.62542,   0.64177,   0.63528,   0.62242,   0.58495,   0.55133,   0.54200,   0.55933,   0.58774,   0.60983,   0.60847,   0.58989,   0.56325,   0.55193,   0.61261,   0.82960,   1.24399,   1.78375,   2.30743,   2.62272,   2.50982,   1.69203,  -0.09339,  -2.58922,-15.244807071253515,1.746521392271011
25C07,12,28.99182764239123,0.8124454269156612,5,   0.33735,   0.34614,   0.35514,   0.36463,   0.37634,   0.38699,   0.39790,   0.41242,   0.42483,   0.43980,   0.45444,   0.47329,   0.48864,   0.50847,   0.52819,   0.55005,   0.57277,   0.59681,   0.62260,   0.64768,   0.67607,   0.70826,   0.73995,   0.77585,   0.81222,   0.84828,   0.88608,   0.92541,   0.96885,   1.01283,   1.05830,   1.11295,   1.17519,   1.25375,   1.32553,   1.43167,   1.53403,   1.67599,   1.78303,   1.88260,   1.98127,   2.06933,   2.15622,   2.25273,   2.34889,   2.44125,   2.49075,   2.48568,   2.45572,   2.44864,   2.51065,   2.70033,   3.08972,   3.70544,   4.42098,   5.06544,   5.27117,   4.81548,   3.54083,   1.52888,  -0.01401,   0.00511,   0.02234,   0.03639,   0.04840,   0.05933,   0.06890,   0.07964,   0.08731,   0.09704,   0.10545,   0.11460,   0.12372,   0.13278,   0.14254,   0.15182,   0.16100,   0.17349,   0.18484,   0.19473,   0.20773,   0.21998,   0.23369,   0.24686,   0.26254,   0.27603,   0.29408,   0.30928,   0.33243,   0.35978,   0.38777,   0.43046,   0.46475,   0.51182,   0.55204,   0.59095,   0.60532,   0.63449,   0.66130,   0.64808,   0.61931,   0.57984,   0.53295,   0.49859,   0.49872,   0.54873,   0.64494,   0.74497,   0.80723,   0.81775,   0.78379,   0.72083,   0.69128,   0.84097,   1.27940,   2.20394,   3.46882,   4.77643,   5.60500,   4.78053,-9.202446548576656,-9.121750864338583
25C07,13,28.87071572715762,0.8090514766311103,4,   0.34101,   0.34865,   0.35778,   0.36735,   0.37788,   0.38731,   0.39904,   0.41229,   0.42711,   0.44135,   0.45672,   0.47239,   0.48920,   0.51037,   0.52924,   0.55090,   0.57375,   0.59851,   0.62442,   0.65238,   0.68002,   0.71125,   0.74400,   0.77853,   0.81426,   0.85071,   0.88848,   0.92974,   0.96945,   1.01518,   1.06268,   1.11462,   1.18450,   1.24562,   1.33378,   1.44735,   1.54164,   1.65028,   1.77297,   1.88615,   2.00865,   2.13009,   2.22341,   2.27783,   2.30637,   2.31177,   2.33562,   2.39877,   2.52454,   2.73541,   3.01726,   3.28838,   3.42771,   3.38528,   3.26180,   3.02403,   2.98781,   3.69902,   6.17093,  12.15407,  -0.01349,   0.00444,   0.02167,   0.03594,   0.04808,   0.05993,   0.07000,   0.07962,   0.08753,   0.09816,   0.10730,   0.11469,   0.12287,   0.13329,   0.14306,   0.15140,   0.16312,   0.17381,   0.18431,   0.19594,   0.20962,   0.22187,   0.23357,   0.24822,   0.26271,   0.27710,   0.29422,   0.31120,   0.33518,   0.36360,   0.39197,   0.42570,   0.46731,   0.50860,   0.55730,   0.58207,   0.63947,   0.64505,   0.64970,   0.63097,   0.59631,   0.57937,   0.58521,   0.60195,   0.61563,   0.60774,   0.58516,   0.55694,   0.54140,   0.57982,   0.74404,   1.08004,   1.53632,   1.97775,   2.30592,   2.27221,   1.75982,   0.61805,  -0.90386,  -1.57389,-12.42953751776172,5.905783481795327
25C07,14,28.75638632631388,0.805847594488072,3,   0.34159,   0.34868,   0.35618,   0.36605,   0.37872,   0.38823,   0.40123,   0.41201,   0.42609,   0.44184,   0.45699,   0.47397,   0.49232,   0.51169,   0.53331,   0.55217,   0.57579,   0.59914,   0.62576,   0.65236,   0.68143,   0.71264,   0.74409,   0.77739,   0.81315,   0.85148,   0.89073,   0.92730,   0.96871,   1.01295,   1.05686,   1.11852,   1.17637,   1.25141,   1.34133,   1.42965,   1.53578,   1.65584,   1.80107,   1.91497,   2.00239,   2.08075,   2.15044,   2.22266,   2.30614,   2.41254,   2.53599,   2.63200,   2.65873,   2.62289,   2.57476,   2.58532,   2.72507,   3.11544,   3.80566,   4.96532,   6.33679,   7.43133,   7.57483,   5.82929,  -0.01354,   0.00409,   0.02262,   0.03501,   0.04736,   0.05921,   0.07124,   0.07853,   0.08785,   0.09685,   0.10665,   0.11670,   0.12422,   0.13336,   0.14227,   0.15126,   0.16233,   0.17308,   0.18444,   0.19659,   0.20882,   0.22121,   0.23447,   0.24694,   0.26202,   0.27714,   0.29308,   0.31312,   0.33267,   0.35945,   0.39145,   0.42810,   0.46702,   0.50673,   0.56869,   0.58651,   0.62815,   0.62927,   0.64719,   0.66392,   0.64938,   0.61768,   0.57523,   0.52961,   0.49864,   0.49150,   0.54874,   0.68289,   0.85491,   1.00165,   1.07482,   1.05958,   0.95376,   0.79256,   0.73045,   0.97708,   1.98809,   3.99451,   6.92676,  10.40238,-0.7768543050850887,-6.6097812974217875
25C07,15,28.67900472146099,0.8036791099149159,2,   0.34450,   0.35280,   0.36119,   0.37003,   0.38072,   0.39023,   0.40321,   0.41704,   0.42801,   0.44306,   0.46031,   0.47515,   0.49368,   0.51361,   0.53346,   0.55308,   0.57565,   0.59927,   0.62397,   0.65175,   0.68088,   0.71014,   0.74274,   0.77788,   0.81246,   0.84941,   0.88790,   0.92620,   0.96763,   1.00899,   1.05666,   1.11625,   1.17279,   1.24713,   1.34907,   1.42160,   1.54212,   1.64982,   1.79508,   1.92606,   2.01988,   2.09446,   2.15767,   2.22087,   2.29247,   2.38697,   2.51323,   2.64985,   2.74206,   2.75288,   2.70181,   2.65316,   2.68264,   2.90464,   3.41702,   4.49052,   6.12538,   8.02193,   9.46612,   9.25826,  -0.01487,   0.00411,   0.02087,   0.03583,   0.04753,   0.05892,   0.07028,   0.07944,   0.08937,   0.09684,   0.10477,   0.11498,   0.12377,   0.13356,   0.14342,   0.15285,   0.16275,   0.17441,   0.18481,   0.19727,   0.20927,   0.22049,   0.23472,   0.24621,   0.26160,   0.27760,   0.29407,   0.31308,   0.33124,   0.36102,   0.39504,   0.42735,   0.46657,   0.50973,   0.56421,   0.59181,   0.63023,   0.64207,   0.64099,   0.65680,   0.65740,   0.63514,   0.59870,   0.55469,   0.51885,   0.49325,   0.51652,   0.61951,   0.80365,   1.01369,   1.17751,   1.24301,   1.18594,   1.00519,   0.80314,   0.67792,   1.17236,   2.81463,   6.02796,  11.03027,1.328579546041848,-2.813566557689746
25C07,16,28.59095900428603,0.8012117821851624,1,   0.34307,   0.35080,   0.35881,   0.36937,   0.38023,   0.39126,   0.40170,   0.41477,   0.42849,   0.44274,   0.45752,   0.47422,   0.49299,   0.51041,   0.52964,   0.55180,   0.57283,   0.59791,   0.62256,   0.65074,   0.67940,   0.70896,   0.74204,   0.77601,   0.81244,   0.84948,   0.88626,   0.92326,   0.96813,   1.00972,   1.05626,   1.11505,   1.17491,   1.25469,   1.32444,   1.43340,   1.53506,   1.67947,   1.79767,   1.89636,   1.99672,   2.08714,   2.17572,   2.27411,   2.37647,   2.48198,   2.54970,   2.55573,   2.52373,   2.50261,   2.54896,   2.71845,   3.09452,   3.74336,   4.54139,   5.39428,   5.83405,   5.52048,   4.20536,   1.75294,  -0.01552,   0.00416,   0.02221,   0.03582,   0.04901,   0.06091,   0.06924,   0.07978,   0.08776,   0.09835,   0.10701,   0.11570,   0.12328,   0.13255,   0.14400,   0.15224,   0.16224,   0.17385,   0.18310,   0.19555,   0.20843,   0.22055,   0.23189,   0.24849,   0.26009,   0.27683,   0.29358,   0.31120,   0.33421,   0.35830,   0.39007,   0.43361,   0.47035,   0.51736,   0.56395,   0.59994,   0.62158,   0.64591,   0.68104,   0.67414,   0.64673,   0.60955,   0.56222,   0.52501,   0.52005,   0.56545,   0.66954,   0.79077,   0.87720,   0.90647,   0.87986,   0.80845,   0.74143,   0.82131,   1.19002,   2.10347,   3.54232,   5.20537,   6.56043,   6.37726,-7.082128666900265,-9.780003189934504
25C07,17,28.44360845681762,0.7970825399752237,0,   0.34329,   0.35041,   0.35898,   0.36810,   0.38026,   0.38964,   0.40229,   0.41342,   0.42683,   0.44240,   0.45829,   0.47515,   0.49307,   0.51069,   0.53051,   0.55138,   0.57336,   0.59911,   0.62407,   0.65133,   0.68174,   0.70960,   0.74450,   0.77815,   0.81408,   0.85000,   0.88751,   0.92606,   0.96883,   1.01088,   1.06013,   1.10899,   1.17323,   1.24674,   1.33544,   1.42307,   1.55963,   1.67169,   1.77734,   1.89630,   2.00447,   2.11105,   2.22589,   2.33521,   2.41960,   2.45662,   2.45098,   2.43651,   2.45490,   2.54499,   2.74860,   3.12021,   3.63623,   4.16024,   4.53693,   4.50780,   4.05142,   3.25184,   2.55092,   3.48931,  -0.01358,   0.00388,   0.02174,   0.03492,   0.04967,   0.05906,   0.06878,   0.07955,   0.08586,   0.09689,   0.10659,   0.11399,   0.12388,   0.13261,   0.14349,   0.15196,   0.16258,   0.17257,   0.18378,   0.19569,   0.20667,   0.22116,   0.23415,   0.24621,   0.26184,   0.27731,   0.29462,   0.31109,   0.33589,   0.36198,   0.39174,   0.43280,   0.46883,   0.52560,   0.55714,   0.59443,   0.62790,   0.68027,   0.68196,   0.66756,   0.63932,   0.59658,   0.56266,   0.56446,   0.59968,   0.66940,   0.72969,   0.75473,   0.74457,   0.71250,   0.67905,   0.71845,   0.95663,   1.49071,   2.22837,   3.13788,   3.83514,   3.90293,   2.68554,  -0.93506,-14.824679621811056,-4.643942706441346
25C07,18,28.35831969564903,0.7946924711312228,-1,   0.34431,   0.35296,   0.36251,   0.37089,   0.38076,   0.39115,   0.40421,   0.41569,   0.42958,   0.44348,   0.45925,   0.47634,   0.49328,   0.51236,   0.53167,   0.55246,   0.57479,   0.59984,   0.62475,   0.65047,   0.67948,   0.70945,   0.74348,   0.77618,   0.81205,   0.84747,   0.88715,   0.92693,   0.96901,   1.01161,   1.05878,   1.10851,   1.17409,   1.24628,   1.33727,   1.42254,   1.56097,   1.67359,   1.77859,   1.89857,   2.00682,   2.11419,   2.23116,   2.34073,   2.42525,   2.46501,   2.45949,   2.44460,   2.46338,   2.55264,   2.75769,   3.13379,   3.65651,   4.18886,   4.59003,   4.57734,   4.11826,   3.28837,   2.51845,   3.35992,  -0.01658,   0.00455,   0.02197,   0.03481,   0.04712,   0.05848,   0.07003,   0.07874,   0.08825,   0.09692,   0.10714,   0.11435,   0.12425,   0.13237,   0.14255,   0.15065,   0.16234,   0.17275,   0.18330,   0.19511,   0.20783,   0.21951,   0.23428,   0.24529,   0.26134,   0.27843,   0.29327,   0.30985,   0.33608,   0.36165,   0.39195,   0.43374,   0.46785,   0.52666,   0.55963,   0.59940,   0.63028,   0.68369,   0.68627,   0.67144,   0.64438,   0.60114,   0.56804,   0.56998,   0.60478,   0.67600,   0.73795,   0.76593,   0.75611,   0.72353,   0.68814,   0.72565,   0.96325,   1.50209,   2.24117,   3.17730,   3.91531,   4.03675,   2.82603,  -0.88016,-14.76902237744983,-4.8707851886714675
25C07,19,28.30629961193508,0.7932346989741005,-2,   0.34515,   0.35191,   0.36091,   0.36988,   0.37829,   0.39043,   0.40191,   0.41539,   0.42924,   0.44396,   0.45705,   0.47506,   0.49251,   0.51135,   0.52962,   0.55216,   0.57476,   0.59934,   0.62379,   0.65125,   0.67791,   0.70990,   0.74181,   0.77585,   0.81144,   0.84680,   0.88535,   0.92567,   0.96471,   1.01036,   1.05783,   1.10980,   1.18047,   1.24283,   1.33015,   1.44828,   1.54285,   1.65325,   1.78145,   1.89768,   2.02847,   2.15855,   2.25859,   2.31617,   2.34687,   2.35280,   2.37871,   2.44823,   2.58846,   2.82338,   3.13612,   3.43015,   3.58004,   3.53320,   3.38761,   3.12605,   3.10391,   3.92607,   6.78164,  13.58047,  -0.01402,   0.00439,   0.02138,   0.03550,   0.04667,   0.05881,   0.06764,   0.07893,   0.08663,   0.09631,   0.10388,   0.11532,   0.12384,   0.13248,   0.14250,   0.15203,   0.16136,   0.17264,   0.18280,   0.19470,   0.20636,   0.22108,   0.23147,   0.24609,   0.26074,   0.27425,   0.29437,   0.31271,   0.33577,   0.36443,   0.39281,   0.42869,   0.47498,   0.51632,   0.56776,   0.59756,   0.66033,   0.66830,   0.67662,   0.65962,   0.62761,   0.61395,   0.62450,   0.64532,   0.66412,   0.65683,   0.63325,   0.60301,   0.58693,   0.63040,   0.81112,   1.17962,   1.67537,   2.15495,   2.49922,   2.45009,   1.84347,   0.54772,  -1.15278,  -1.78411,-11.902611145035815,7.363048238196382
25C07,20,28.27411073688934,0.792332661867263,-3,   0.34339,   0.35176,   0.36039,   0.37060,   0.37983,   0.39032,   0.40285,   0.41661,   0.43011,   0.44326,   0.45940,   0.47497,   0.49180,   0.51121,   0.53031,   0.55172,   0.57441,   0.59806,   0.62339,   0.65095,   0.67770,   0.70898,   0.74147,   0.77474,   0.80963,   0.84547,   0.88469,   0.92353,   0.96327,   1.00728,   1.05785,   1.11009,   1.17524,   1.24430,   1.33069,   1.44242,   1.52941,   1.66056,   1.77613,   1.91261,   2.05241,   2.16194,   2.23118,   2.26954,   2.29994,   2.33929,   2.41022,   2.53607,   2.73351,   2.97102,   3.16690,   3.23912,   3.17306,   3.03730,   2.96641,   3.11848,   3.95654,   6.14964,  10.33444,  16.76722,  -0.01370,   0.00369,   0.02010,   0.03477,   0.04679,   0.05921,   0.06953,   0.07951,   0.08684,   0.09635,   0.10550,   0.11580,   0.12362,   0.13238,   0.14159,   0.15155,   0.16133,   0.17173,   0.18304,   0.19430,   0.20734,   0.21929,   0.23328,   0.24520,   0.26296,   0.27662,   0.29216,   0.31267,   0.33640,   0.36317,   0.39464,   0.43203,   0.48013,   0.51827,   0.55598,   0.61946,   0.64600,   0.66680,   0.67264,   0.65080,   0.64175,   0.64855,   0.65426,   0.64732,   0.63137,   0.59717,   0.56420,   0.54999,   0.59853,   0.76890,   1.08035,   1.46659,   1.79851,   1.95970,   1.92626,   1.45910,   0.65722,  -0.11559,   0.26210,   4.03236,-3.97478874581693,8.75181407250353
25C07,21,28.22317532488337,0.7909052857437997,-4,   0.34531,   0.35303,   0.36147,   0.36960,   0.38159,   0.38893,   0.40193,   0.41513,   0.42935,   0.44354,   0.45777,   0.47485,   0.49158,   0.51177,   0.52961,   0.55226,   0.57384,   0.59779,   0.62198,   0.65035,   0.67928,   0.70973,   0.74041,   0.77556,   0.81057,   0.84551,   0.88506,   0.92591,   0.96640,   1.00947,   1.05791,   1.10584,   1.17302,   1.24557,   1.33347,   1.42049,   1.55575,   1.67532,   1.77783,   1.89815,   2.00804,   2.11250,   2.22769,   2.34246,   2.43554,   2.48520,   2.48601,   2.46795,   2.47657,   2.55124,   2.74462,   3.11576,   3.65773,   4.25160,   4.72752,   4.79587,   4.37185,   3.48088,   2.51935,   2.84318,  -0.01565,   0.00517,   0.02004,   0.03401,   0.04549,   0.05876,   0.06887,   0.07935,   0.08761,   0.09550,   0.10570,   0.11577,   0.12445,   0.13084,   0.14263,   0.15106,   0.16261,   0.17236,   0.18279,   0.19542,   0.20573,   0.21916,   0.23343,   0.24506,   0.26049,   0.27726,   0.29335,   0.31080,   0.33569,   0.36262,   0.39427,   0.43526,   0.47174,   0.52882,   0.56001,   0.60532,   0.63255,   0.68739,   0.69511,   0.68070,   0.65486,   0.61162,   0.57457,   0.57132,   0.60446,   0.68219,   0.75710,   0.79618,   0.79469,   0.76271,   0.71936,   0.73157,   0.92880,   1.44206,   2.20243,   3.21675,   4.09331,   4.38795,   3.38722,  -0.30684,-14.224994285352151,-5.802323837308572
25C07,22,28.16673438090173,0.7893236266847606,-5,   0.34425,   0.35314,   0.36119,   0.36946,   0.38014,   0.39096,   0.40230,   0.41541,   0.42766,   0.44251,   0.45848,   0.47426,   0.49028,   0.50996,   0.53056,   0.55195,   0.57384,   0.59524,   0.62334,   0.64933,   0.67796,   0.70873,   0.74113,   0.77568,   0.81057,   0.84953,   0.88867,   0.92346,   0.96401,   1.00778,   1.05370,   1.11468,   1.17021,   1.24659,   1.34129,   1.42584,   1.53817,   1.65643,   1.81091,   1.93554,   2.02855,   2.10866,   2.18137,   2.25541,   2.34192,   2.45626,   2.59748,   2.72414,   2.78107,   2.75722,   2.70063,   2.68884,   2.79550,   3.16357,   3.87735,   5.18518,   6.88148,   8.48979,   9.16510,   7.58195,  -0.01449,   0.00479,   0.02065,   0.03572,   0.04734,   0.05807,   0.06866,   0.07860,   0.08775,   0.09779,   0.10496,   0.11320,   0.12311,   0.13186,   0.14121,   0.15125,   0.16048,   0.17111,   0.18233,   0.19530,   0.20623,   0.21979,   0.23249,   0.24630,   0.26065,   0.27633,   0.29348,   0.31208,   0.33393,   0.36091,   0.39677,   0.43182,   0.47248,   0.51700,   0.58073,   0.60295,   0.64969,   0.65798,   0.67253,   0.69627,   0.69227,   0.66677,   0.62661,   0.58129,   0.54711,   0.53299,   0.58491,   0.72567,   0.92575,   1.11544,   1.23123,   1.24134,   1.13232,   0.92773,   0.77755,   0.89055,   1.84757,   4.03907,   7.61960,  12.36724,2.4628847256910116,-5.675878847615472
25C07,23,28.06782214036433,0.7865517835818756,-6,   0.34348,   0.35140,   0.35958,   0.37040,   0.37922,   0.39340,   0.40300,   0.41616,   0.42960,   0.44363,   0.45950,   0.47675,   0.49550,   0.51442,   0.53395,   0.55413,   0.57698,   0.60202,   0.62674,   0.65378,   0.68227,   0.71315,   0.74577,   0.77709,   0.81328,   0.84980,   0.88771,   0.92651,   0.96502,   1.00796,   1.05859,   1.11242,   1.17492,   1.24495,   1.33173,   1.44279,   1.53124,   1.66051,   1.77778,   1.91739,   2.06145,   2.17127,   2.24143,   2.28212,   2.31615,   2.36053,   2.43961,   2.57298,   2.77857,   3.02058,   3.21277,   3.27188,   3.19143,   3.05673,   3.00512,   3.19124,   4.12902,   6.48852,  10.90357,  17.60172,  -0.01478,   0.00572,   0.02101,   0.03560,   0.04686,   0.05785,   0.06880,   0.07790,   0.08851,   0.09700,   0.10552,   0.11514,   0.12222,   0.13352,   0.14221,   0.15220,   0.16262,   0.17283,   0.18528,   0.19526,   0.20894,   0.22050,   0.23516,   0.24896,   0.26234,   0.27805,   0.29273,   0.31386,   0.33805,   0.36582,   0.39718,   0.43431,   0.48481,   0.52257,   0.56103,   0.62611,   0.65358,   0.67630,   0.68255,   0.66242,   0.65694,   0.66618,   0.67275,   0.66601,   0.64824,   0.61248,   0.58065,   0.57019,   0.62763,   0.81386,   1.14217,   1.53358,   1.85457,   1.99554,   1.94807,   1.45189,   0.60739,  -0.14868,   0.40027,   4.62543,-2.8859418153200016,9.333944767709811
25C07,24,27.93225495618018,0.782752749585509,-7,   0.34843,   0.35542,   0.36491,   0.37425,   0.38454,   0.39367,   0.40634,   0.41833,   0.43202,   0.44653,   0.46152,   0.47825,   0.49553,   0.51415,   0.53343,   0.55584,   0.57644,   0.59937,   0.62569,   0.65190,   0.67949,   0.70948,   0.74165,   0.77761,   0.81087,   0.84937,   0.88716,   0.92554,   0.96447,   1.00770,   1.05741,   1.11013,   1.16706,   1.24217,   1.34391,   1.42522,   1.53706,   1.65857,   1.78572,   1.94001,   2.06978,   2.15732,   2.21828,   2.26769,   2.32091,   2.39395,   2.51064,   2.68243,   2.88144,   3.03741,   3.08456,   3.02060,   2.92743,   2.90865,   3.11027,   3.81594,   5.48641,   8.39529,  12.29667,  16.23758,  -0.01496,   0.00347,   0.02065,   0.03540,   0.04768,   0.05811,   0.06902,   0.07830,   0.08854,   0.09587,   0.10571,   0.11494,   0.12449,   0.13216,   0.14358,   0.15250,   0.15997,   0.17253,   0.18250,   0.19380,   0.20755,   0.21914,   0.23384,   0.24672,   0.26116,   0.27667,   0.29396,   0.31482,   0.33658,   0.36634,   0.40081,   0.43308,   0.48186,   0.52331,   0.56215,   0.62949,   0.64856,   0.68294,   0.67695,   0.67399,   0.68915,   0.69358,   0.67870,   0.64850,   0.61463,   0.57697,   0.55679,   0.59542,   0.74131,   1.00528,   1.32476,   1.58683,   1.70533,   1.61899,   1.36941,   0.82522,   0.38560,   0.85152,   3.46459,  10.07570,3.0468949458070305,5.43879145033034
