label,cycle number,Capacity/mA.h,Norm_Cap,Cycles Until Fail,20004.453 Re,15829.126 Re,12516.703 Re,9909.4424 Re,7835.48 Re,6217.2461 Re,4905.291 Re,3881.2737 Re,3070.9827 Re,2430.7778 Re,1923.1537 Re,1522.4358 Re,1203.8446 Re,952.86591 Re,754.27557 Re,596.71857 Re,471.96338 Re,373.20856 Re,295.47278 Re,233.87738 Re,185.05922 Re,146.35823 Re,115.77804 Re,91.6721 Re,72.51701 Re,57.36816 Re,45.3629 Re,35.93134 Re,28.40909 Re,22.48202 Re,17.79613 Re,14.06813 Re,11.1448 Re,8.81772 Re,6.97545 Re,5.5173 Re,4.36941 Re,3.45686 Re,2.73547 Re,2.16054 Re,1.70952 Re,1.35352 Re,1.07079 Re,0.84734 Re,0.67072 Re,0.53067 Re,0.41976 Re,0.33183 Re,0.26261 Re,0.20791 Re,0.16452 Re,0.13007 Re,0.10309 Re,0.08153 Re,0.06443 Re,0.05102 Re,0.04042 Re,0.03192 Re,0.02528 Re,0.01999 Re,20004.453 Im,15829.126 Im,12516.703 Im,9909.4424 Im,7835.48 Im,6217.2461 Im,4905.291 Im,3881.2737 Im,3070.9827 Im,2430.7778 Im,1923.1537 Im,1522.4358 Im,1203.8446 Im,952.86591 Im,754.27557 Im,596.71857 Im,471.96338 Im,373.20856 Im,295.47278 Im,233.87738 Im,185.05922 Im,146.35823 Im,115.77804 Im,91.6721 Im,72.51701 Im,57.36816 Im,45.3629 Im,35.93134 Im,28.40909 Im,22.48202 Im,17.79613 Im,14.06813 Im,11.1448 Im,8.81772 Im,6.97545 Im,5.5173 Im,4.36941 Im,3.45686 Im,2.73547 Im,2.16054 Im,1.70952 Im,1.35352 Im,1.07079 Im,0.84734 Im,0.67072 Im,0.53067 Im,0.41976 Im,0.33183 Im,0.26261 Im,0.20791 Im,0.16452 Im,0.13007 Im,0.10309 Im,0.08153 Im,0.06443 Im,0.05102 Im,0.04042 Im,0.03192 Im,0.02528 Im,0.01999 Im,EIS_PCA_1,EIS_PCA_2
25C07,6,30.13455274377356,0.8444683057176282,11,   0.34323,   0.34754,   0.35630,   0.36541,   0.37710,   0.38499,   0.39801,   0.41133,   0.42093,   0.43819,   0.45042,   0.46731,   0.48399,   0.50374,   0.51899,   0.54367,   0.56526,   0.58809,   0.61385,   0.63974,   0.66762,   0.69720,   0.73266,   0.76760,   0.79632,   0.81459,   0.84361,   0.90774,   0.92400,   0.97554,   1.03824,   1.03487,   1.14174,   1.10873,   1.22292,   1.38390,   1.39814,   1.37010,   1.40905,   1.55432,   1.76811,   1.94017,   1.97646,   1.85504,   1.66441,   1.44304,   1.35876,   1.46553,   1.70067,   1.94838,   2.07777,   2.03709,   1.88287,   1.72307,   1.65597,   1.65505,   1.71851,   1.82289,   1.96460,   2.12060,  -0.01248,   0.00549,   0.02130,   0.03697,   0.04666,   0.05868,   0.06739,   0.07652,   0.08593,   0.09393,   0.10341,   0.10990,   0.12032,   0.12998,   0.13651,   0.14743,   0.15631,   0.16905,   0.17206,   0.18372,   0.19289,   0.20980,   0.21968,   0.22783,   0.24235,   0.24140,   0.25378,   0.27133,   0.29698,   0.31914,   0.32051,   0.31038,   0.38823,   0.38417,   0.35013,   0.42815,   0.53728,   0.51168,   0.38805,   0.24565,   0.19211,   0.26734,   0.41897,   0.54203,   0.54841,   0.39262,   0.12065,  -0.14069,  -0.25603,  -0.17812,   0.04168,   0.27958,   0.41826,   0.42452,   0.36411,   0.28228,   0.22994,   0.20535,   0.22127,   0.29895,-0.2302476721304262,-1.3256913189405723
25C07,7,29.82443155615191,0.8357777000828024,10,   0.34375,   0.34858,   0.35734,   0.36833,   0.37537,   0.38769,   0.39751,   0.41284,   0.42003,   0.43918,   0.45117,   0.46714,   0.48537,   0.50202,   0.51850,   0.54257,   0.56530,   0.58394,   0.61331,   0.63878,   0.66934,   0.69188,   0.72631,   0.75857,   0.78169,   0.82476,   0.85566,   0.89471,   0.91195,   0.94720,   1.01069,   1.07477,   1.08407,   1.14975,   1.29023,   1.30949,   1.29451,   1.36675,   1.54603,   1.75474,   1.86078,   1.81731,   1.66011,   1.49421,   1.42308,   1.49598,   1.71457,   1.96656,   2.12075,   2.09281,   1.90399,   1.67160,   1.52412,   1.51135,   1.59204,   1.71285,   1.84806,   1.98558,   2.09448,   2.14590,  -0.01286,   0.00202,   0.02162,   0.03389,   0.04846,   0.05779,   0.06773,   0.07638,   0.08608,   0.09321,   0.10279,   0.11064,   0.12002,   0.12803,   0.13518,   0.14628,   0.15738,   0.16580,   0.17832,   0.18814,   0.19788,   0.20981,   0.22174,   0.23355,   0.24079,   0.23323,   0.24107,   0.28143,   0.27791,   0.30847,   0.34478,   0.31029,   0.40166,   0.33767,   0.39096,   0.50702,   0.47891,   0.37450,   0.28562,   0.30600,   0.42028,   0.53162,   0.54145,   0.40570,   0.19253,  -0.06665,  -0.21387,  -0.17141,   0.04154,   0.30873,   0.48805,   0.50343,   0.38318,   0.23318,   0.15445,   0.12216,   0.14445,   0.21807,   0.34280,   0.48525,-1.2828317522788226,-0.1334921940715935
25C07,8,29.67684556408608,0.8316418599484822,9,   0.34340,   0.34781,   0.35605,   0.36684,   0.37419,   0.38785,   0.39792,   0.41131,   0.41980,   0.43905,   0.45081,   0.46747,   0.48558,   0.50238,   0.51944,   0.54341,   0.56540,   0.58286,   0.61392,   0.63757,   0.66738,   0.69271,   0.72344,   0.75970,   0.77924,   0.82411,   0.85408,   0.89252,   0.91094,   0.94606,   1.01025,   1.07332,   1.08295,   1.14553,   1.28721,   1.30855,   1.29420,   1.36339,   1.54072,   1.75022,   1.85951,   1.81945,   1.66304,   1.49638,   1.42060,   1.49013,   1.71030,   1.96175,   2.11622,   2.08870,   1.90091,   1.67017,   1.52355,   1.51032,   1.59122,   1.71283,   1.84835,   1.98509,   2.09216,   2.14240,  -0.01234,   0.00456,   0.02249,   0.03501,   0.04901,   0.05733,   0.07007,   0.07542,   0.08403,   0.09432,   0.10323,   0.10982,   0.12033,   0.12978,   0.13625,   0.14651,   0.15562,   0.16428,   0.17717,   0.18691,   0.19673,   0.20790,   0.22212,   0.23283,   0.24141,   0.23378,   0.24072,   0.28298,   0.27738,   0.30870,   0.34491,   0.30978,   0.40099,   0.33832,   0.38832,   0.50799,   0.48083,   0.37645,   0.28396,   0.30216,   0.41550,   0.52835,   0.54234,   0.41161,   0.20031,  -0.06275,  -0.21217,  -0.17043,   0.04147,   0.30698,   0.48605,   0.50142,   0.38367,   0.23493,   0.15418,   0.12274,   0.14660,   0.22064,   0.34516,   0.48583,-1.2789108743384425,-0.14444365277154445
25C07,9,29.52264861071568,0.8273207591487889,8,   0.34430,   0.34964,   0.35626,   0.36575,   0.37447,   0.38700,   0.39765,   0.40973,   0.42237,   0.43661,   0.45307,   0.46739,   0.48695,   0.50248,   0.52170,   0.54527,   0.56751,   0.58907,   0.61056,   0.63609,   0.66339,   0.70038,   0.72976,   0.75568,   0.79698,   0.81672,   0.85554,   0.90205,   0.94850,   0.99240,   1.01795,   1.01842,   1.12815,   1.14597,   1.16570,   1.30073,   1.47884,   1.52087,   1.47524,   1.44851,   1.50897,   1.67785,   1.89474,   2.04786,   2.06194,   1.89976,   1.62977,   1.38605,   1.30999,   1.42386,   1.64517,   1.85685,   1.95969,   1.94616,   1.88198,   1.80382,   1.75975,   1.76082,   1.81903,   1.93114,  -0.01211,   0.00630,   0.02076,   0.03567,   0.04654,   0.05774,   0.06854,   0.07642,   0.08699,   0.09546,   0.10415,   0.11089,   0.11994,   0.12698,   0.13801,   0.14428,   0.15480,   0.16635,   0.17153,   0.18050,   0.19060,   0.20328,   0.21129,   0.21888,   0.23173,   0.25558,   0.26703,   0.25144,   0.28978,   0.29361,   0.28836,   0.35443,   0.32932,   0.44027,   0.39937,   0.34755,   0.42319,   0.54224,   0.54911,   0.43210,   0.24406,   0.09484,   0.07201,   0.19117,   0.36252,   0.53417,   0.55566,   0.38957,   0.11936,  -0.11379,  -0.20004,  -0.11877,   0.06217,   0.24152,   0.34364,   0.39457,   0.39320,   0.36441,   0.32562,   0.30391,1.1272293973077112,-0.4028820516966817
25C07,10,29.38385638734727,0.8234313490516397,7,   0.34509,   0.34958,   0.35835,   0.36755,   0.37828,   0.38857,   0.39729,   0.41041,   0.42226,   0.43655,   0.45269,   0.46858,   0.48672,   0.50450,   0.52115,   0.54626,   0.56608,   0.59028,   0.61231,   0.64009,   0.66770,   0.69963,   0.73102,   0.76091,   0.79459,   0.81204,   0.84814,   0.91110,   0.93561,   0.98780,   1.03245,   1.01591,   1.14516,   1.11206,   1.19025,   1.36089,   1.45532,   1.42859,   1.40785,   1.46771,   1.63353,   1.84564,   1.99504,   1.99644,   1.86662,   1.61344,   1.39250,   1.32514,   1.45166,   1.68902,   1.90811,   2.00939,   1.96600,   1.84521,   1.75153,   1.69207,   1.69611,   1.75649,   1.87031,   2.02543,  -0.01142,   0.00512,   0.02335,   0.03360,   0.04592,   0.05907,   0.06868,   0.07506,   0.08677,   0.09362,   0.10265,   0.11111,   0.11965,   0.12629,   0.13807,   0.14350,   0.15632,   0.16573,   0.17040,   0.18070,   0.18990,   0.20614,   0.21522,   0.22048,   0.23898,   0.24590,   0.26210,   0.26292,   0.29790,   0.31080,   0.30346,   0.32447,   0.35888,   0.41434,   0.36320,   0.37277,   0.50312,   0.54877,   0.46675,   0.30573,   0.16438,   0.13895,   0.24532,   0.41750,   0.53418,   0.53595,   0.36033,   0.08400,  -0.15119,  -0.23349,  -0.13794,   0.06866,   0.26979,   0.38231,   0.39979,   0.36469,   0.31447,   0.26778,   0.24414,   0.26711,0.5345217750643689,-1.1510516167616345
25C07,11,29.19925713578968,0.8182582768469497,6,   0.34655,   0.35132,   0.35783,   0.37054,   0.37741,   0.38838,   0.40005,   0.40981,   0.42569,   0.43873,   0.45551,   0.46995,   0.48806,   0.50401,   0.52399,   0.54631,   0.56572,   0.59205,   0.61375,   0.64178,   0.66864,   0.70107,   0.73043,   0.76350,   0.79855,   0.81706,   0.85425,   0.91149,   0.94462,   0.99168,   1.02926,   1.01841,   1.14513,   1.12588,   1.18229,   1.34525,   1.47594,   1.46757,   1.42942,   1.45118,   1.58129,   1.79053,   1.97673,   2.04160,   1.96295,   1.72603,   1.46979,   1.32729,   1.38058,   1.57802,   1.81280,   1.96573,   1.98187,   1.89895,   1.81013,   1.73502,   1.71635,   1.75606,   1.85115,   1.99491,  -0.01120,   0.00479,   0.02018,   0.03500,   0.04749,   0.05675,   0.06932,   0.07683,   0.08534,   0.09385,   0.10412,   0.11283,   0.12063,   0.12717,   0.13885,   0.14320,   0.15574,   0.16631,   0.17127,   0.18110,   0.19175,   0.20531,   0.21399,   0.21903,   0.23574,   0.25036,   0.26585,   0.25787,   0.29667,   0.30713,   0.29774,   0.33723,   0.34756,   0.42892,   0.37720,   0.35813,   0.47636,   0.55531,   0.50399,   0.35149,   0.18268,   0.10630,   0.16862,   0.33392,   0.48266,   0.55924,   0.45476,   0.21101,  -0.05491,  -0.20546,  -0.18149,  -0.01593,   0.18822,   0.33582,   0.39189,   0.38784,   0.34963,   0.30382,   0.27065,   0.27535,0.8247110256609602,-0.9147842510184416
25C07,12,28.99182764239123,0.8124454269156612,5,   0.34574,   0.35025,   0.35922,   0.36798,   0.37840,   0.38952,   0.40009,   0.41157,   0.42565,   0.43857,   0.45250,   0.46973,   0.48505,   0.50543,   0.52403,   0.54474,   0.56576,   0.58851,   0.61494,   0.64416,   0.67090,   0.69743,   0.72910,   0.76380,   0.79487,   0.81764,   0.85085,   0.91474,   0.92871,   0.97525,   1.03729,   1.03195,   1.14082,   1.10997,   1.22297,   1.38665,   1.40731,   1.37960,   1.40853,   1.54131,   1.74915,   1.92831,   1.97747,   1.86838,   1.68050,   1.45861,   1.36046,   1.44480,   1.67471,   1.91194,   2.04300,   2.01680,   1.87848,   1.73002,   1.66354,   1.65503,   1.71076,   1.81497,   1.95753,   2.11259,  -0.01284,   0.00333,   0.02228,   0.03622,   0.04545,   0.05685,   0.06945,   0.07802,   0.08724,   0.09597,   0.10171,   0.10963,   0.12000,   0.12892,   0.13759,   0.14604,   0.15782,   0.16711,   0.17254,   0.18550,   0.19142,   0.20956,   0.21851,   0.22612,   0.24327,   0.24093,   0.25643,   0.27229,   0.29922,   0.31958,   0.32015,   0.31103,   0.38663,   0.38568,   0.35158,   0.42210,   0.53382,   0.51447,   0.39230,   0.24577,   0.18299,   0.24974,   0.39659,   0.52572,   0.54299,   0.40505,   0.14564,  -0.11166,  -0.23502,  -0.17176,   0.03063,   0.25659,   0.39640,   0.41650,   0.37111,   0.29700,   0.23960,   0.21028,   0.22482,   0.30092,-0.14962139859386522,-1.2893874311119435
25C07,13,28.87071572715762,0.8090514766311103,4,   0.34701,   0.35198,   0.36110,   0.37193,   0.37885,   0.38924,   0.40144,   0.41156,   0.42582,   0.43900,   0.45704,   0.47150,   0.48830,   0.50658,   0.52596,   0.54657,   0.56861,   0.58999,   0.61595,   0.64439,   0.66995,   0.69934,   0.73394,   0.76437,   0.80036,   0.81770,   0.85187,   0.91337,   0.93666,   0.98670,   1.03745,   1.02342,   1.15127,   1.11499,   1.19977,   1.37417,   1.45278,   1.41907,   1.40605,   1.48204,   1.66586,   1.87757,   2.00759,   1.97780,   1.82292,   1.56892,   1.37508,   1.35079,   1.50518,   1.74372,   1.94488,   2.01379,   1.94776,   1.82040,   1.73273,   1.68114,   1.69418,   1.76710,   1.89221,   2.04998,  -0.01179,   0.00427,   0.02331,   0.03425,   0.04863,   0.05722,   0.06670,   0.07700,   0.08716,   0.09380,   0.10404,   0.11306,   0.12041,   0.12780,   0.13790,   0.14543,   0.15601,   0.16722,   0.17217,   0.18355,   0.19015,   0.20655,   0.21706,   0.22054,   0.24202,   0.24752,   0.26227,   0.26530,   0.30196,   0.31525,   0.30725,   0.32539,   0.36645,   0.41222,   0.36214,   0.38303,   0.51571,   0.54566,   0.45105,   0.28759,   0.16199,   0.15989,   0.28233,   0.45075,   0.54759,   0.51061,   0.30709,   0.03459,  -0.17668,  -0.22292,  -0.09909,   0.11355,   0.30218,   0.39533,   0.40083,   0.35680,   0.29915,   0.25129,   0.23537,   0.27402,0.37720596214838975,-1.217893488150943
25C07,14,28.75638632631388,0.805847594488072,3,   0.34667,   0.35078,   0.36019,   0.36893,   0.37533,   0.38892,   0.39851,   0.40900,   0.42370,   0.43821,   0.45197,   0.47069,   0.48391,   0.50287,   0.52400,   0.54270,   0.56402,   0.58526,   0.61394,   0.64115,   0.66832,   0.68941,   0.72107,   0.75572,   0.78306,   0.82988,   0.86211,   0.89240,   0.91104,   0.94437,   1.00541,   1.07554,   1.07762,   1.15676,   1.29658,   1.30298,   1.29470,   1.37407,   1.55710,   1.75567,   1.84557,   1.79071,   1.63354,   1.47837,   1.42520,   1.52554,   1.74643,   1.98511,   2.10889,   2.04847,   1.84897,   1.62975,   1.50513,   1.51049,   1.60018,   1.72649,   1.86866,   2.00357,   2.09590,   2.12917,  -0.01197,   0.00417,   0.02079,   0.03282,   0.04607,   0.05795,   0.06905,   0.07685,   0.08539,   0.09380,   0.10138,   0.10911,   0.11929,   0.12886,   0.13584,   0.14631,   0.15419,   0.16336,   0.17651,   0.18782,   0.19899,   0.20661,   0.22086,   0.23153,   0.23992,   0.23450,   0.24227,   0.28260,   0.27569,   0.30375,   0.34589,   0.31328,   0.39903,   0.33834,   0.39856,   0.50795,   0.47004,   0.36270,   0.28237,   0.31600,   0.43414,   0.53445,   0.52580,   0.37349,   0.15840,  -0.08759,  -0.20372,  -0.13193,   0.09094,   0.34268,   0.49207,   0.48024,   0.35163,   0.21147,   0.14204,   0.11540,   0.14661,   0.23561,   0.36840,   0.50217,-1.2531481410317962,0.011209601229059589
25C07,15,28.67900472146099,0.8036791099149159,2,   0.34480,   0.35180,   0.35906,   0.36915,   0.37693,   0.38884,   0.40034,   0.40951,   0.42681,   0.43724,   0.45402,   0.47058,   0.48585,   0.50537,   0.52623,   0.54202,   0.56713,   0.59032,   0.61172,   0.63819,   0.66114,   0.69522,   0.72446,   0.75386,   0.79641,   0.82702,   0.86538,   0.89183,   0.94811,   0.98459,   1.00069,   1.03423,   1.10572,   1.17862,   1.16961,   1.25945,   1.45149,   1.56702,   1.54865,   1.48327,   1.46410,   1.55633,   1.74890,   1.95797,   2.07432,   2.04688,   1.84195,   1.56452,   1.35981,   1.32390,   1.45841,   1.66639,   1.83797,   1.91975,   1.92355,   1.88515,   1.83223,   1.80054,   1.81615,   1.89179,  -0.01164,   0.00207,   0.02197,   0.03461,   0.04685,   0.05787,   0.06724,   0.07617,   0.08658,   0.09412,   0.10206,   0.11182,   0.12008,   0.12689,   0.13817,   0.14279,   0.15371,   0.16452,   0.17204,   0.18048,   0.19187,   0.19874,   0.20808,   0.21719,   0.22732,   0.25687,   0.26800,   0.25084,   0.27827,   0.28117,   0.28690,   0.36944,   0.32009,   0.43811,   0.43212,   0.36075,   0.36670,   0.48480,   0.55921,   0.50725,   0.34337,   0.14350,   0.01766,   0.03809,   0.16624,   0.39160,   0.54697,   0.53355,   0.34838,   0.09417,  -0.09469,  -0.13740,  -0.04060,   0.11953,   0.25484,   0.36918,   0.42759,   0.43414,   0.40472,   0.37136,1.1058933260116213,0.3291643033517245
25C07,16,28.59095900428603,0.8012117821851624,1,   0.34518,   0.34948,   0.36094,   0.36928,   0.37645,   0.38882,   0.40159,   0.41260,   0.42448,   0.43789,   0.45309,   0.46795,   0.48443,   0.50422,   0.52452,   0.54431,   0.56759,   0.58926,   0.61363,   0.63976,   0.66528,   0.69660,   0.72872,   0.76095,   0.80090,   0.81834,   0.85310,   0.90708,   0.94119,   0.98871,   1.02432,   1.01585,   1.13907,   1.13014,   1.17725,   1.33158,   1.47514,   1.47523,   1.43376,   1.44086,   1.55543,   1.75724,   1.95349,   2.03717,   1.97753,   1.75582,   1.49484,   1.33568,   1.36238,   1.54222,   1.77225,   1.93375,   1.96852,   1.90229,   1.82086,   1.74309,   1.71908,   1.75220,   1.84181,   1.97880,  -0.01340,   0.00333,   0.02214,   0.03349,   0.04586,   0.05878,   0.06583,   0.07657,   0.08477,   0.09357,   0.10265,   0.11190,   0.12054,   0.12753,   0.13819,   0.14390,   0.15550,   0.16402,   0.17084,   0.18005,   0.18944,   0.20259,   0.21080,   0.21804,   0.23437,   0.25216,   0.26607,   0.25521,   0.29385,   0.30125,   0.29323,   0.34195,   0.34263,   0.43171,   0.38210,   0.35031,   0.45964,   0.54999,   0.51249,   0.36603,   0.19341,   0.09797,   0.14038,   0.29702,   0.45546,   0.55330,   0.47583,   0.24729,  -0.01783,  -0.18219,  -0.17869,  -0.03148,   0.16585,   0.32001,   0.38815,   0.39656,   0.36517,   0.31951,   0.28538,   0.28633,0.8922958636156243,-0.8001400102257937
25C07,17,28.44360845681762,0.7970825399752237,0,   0.34588,   0.35221,   0.36015,   0.36951,   0.37715,   0.39089,   0.40060,   0.41383,   0.42445,   0.43967,   0.45201,   0.47218,   0.48455,   0.50219,   0.52351,   0.54435,   0.56274,   0.58628,   0.61665,   0.64027,   0.66855,   0.68909,   0.71898,   0.75703,   0.78444,   0.83061,   0.86173,   0.89245,   0.90954,   0.94261,   1.00166,   1.07612,   1.07674,   1.15825,   1.29552,   1.29839,   1.29162,   1.37765,   1.56727,   1.76147,   1.83898,   1.77138,   1.61215,   1.46559,   1.43028,   1.54963,   1.78177,   2.00967,   2.11092,   2.02835,   1.81720,   1.60069,   1.48931,   1.51115,   1.60996,   1.73996,   1.88085,   2.01044,   2.09550,   2.12181,  -0.01262,   0.00344,   0.02155,   0.03625,   0.04610,   0.05629,   0.06870,   0.07646,   0.08487,   0.09268,   0.10188,   0.10935,   0.12009,   0.12850,   0.13495,   0.14567,   0.15470,   0.16347,   0.17677,   0.18782,   0.19665,   0.20696,   0.21811,   0.23219,   0.23910,   0.23493,   0.24134,   0.28258,   0.27376,   0.30317,   0.34453,   0.31500,   0.39933,   0.33799,   0.40445,   0.50944,   0.46413,   0.35416,   0.28146,   0.32847,   0.44968,   0.54127,   0.51820,   0.35148,   0.12832,  -0.10743,  -0.20054,  -0.10492,   0.12760,   0.37185,   0.50219,   0.47083,   0.33238,   0.19396,   0.12923,   0.11248,   0.15243,   0.24761,   0.38274,   0.51177,-1.2466774182040266,0.12327383156097581
25C07,18,28.35831969564903,0.7946924711312228,-1,   0.34872,   0.35348,   0.36352,   0.36920,   0.37902,   0.39255,   0.40181,   0.41279,   0.42628,   0.44019,   0.45542,   0.47143,   0.48629,   0.50829,   0.52390,   0.54670,   0.56668,   0.58962,   0.61636,   0.64651,   0.66906,   0.69711,   0.72925,   0.76558,   0.79679,   0.81518,   0.84746,   0.91071,   0.92431,   0.97477,   1.03484,   1.02880,   1.14044,   1.10861,   1.22117,   1.38436,   1.40555,   1.37208,   1.40010,   1.53615,   1.74835,   1.92426,   1.96937,   1.85303,   1.65890,   1.43810,   1.35059,   1.44778,   1.67717,   1.91037,   2.03363,   1.99916,   1.85804,   1.71238,   1.64909,   1.64354,   1.70392,   1.81374,   1.95966,   2.11173,  -0.01234,   0.00603,   0.01816,   0.03271,   0.04558,   0.05593,   0.06660,   0.07615,   0.08600,   0.09309,   0.10230,   0.11149,   0.12069,   0.12740,   0.13734,   0.14533,   0.15658,   0.16621,   0.17165,   0.18307,   0.19009,   0.20718,   0.21596,   0.22261,   0.24066,   0.24021,   0.25434,   0.27007,   0.29872,   0.31993,   0.31819,   0.31021,   0.38624,   0.38596,   0.35001,   0.41903,   0.53332,   0.51109,   0.38618,   0.23943,   0.17885,   0.24988,   0.40096,   0.52836,   0.54054,   0.39068,   0.12749,  -0.12137,  -0.23316,  -0.16062,   0.04571,   0.26866,   0.40282,   0.41790,   0.37125,   0.29592,   0.23731,   0.20976,   0.22969,   0.31002,-0.1899651911302067,-1.2806541191884608
25C07,19,28.30629961193508,0.7932346989741005,-2,   0.34837,   0.35280,   0.36230,   0.37273,   0.38412,   0.39278,   0.40196,   0.41496,   0.42584,   0.44324,   0.45332,   0.47144,   0.48990,   0.50429,   0.52247,   0.54862,   0.56518,   0.58798,   0.61641,   0.64422,   0.67407,   0.69649,   0.72582,   0.76100,   0.78837,   0.81579,   0.84882,   0.90829,   0.91537,   0.96207,   1.02956,   1.04213,   1.12340,   1.11161,   1.24781,   1.37751,   1.35224,   1.34471,   1.42794,   1.61658,   1.82442,   1.93450,   1.88502,   1.70405,   1.50751,   1.37001,   1.40554,   1.60615,   1.86650,   2.04090,   2.05250,   1.91612,   1.73014,   1.60229,   1.58372,   1.63178,   1.73227,   1.86735,   2.01717,   2.14445,  -0.01275,   0.00358,   0.02246,   0.03561,   0.04658,   0.05469,   0.06572,   0.07591,   0.08431,   0.09386,   0.10266,   0.10884,   0.11965,   0.12756,   0.13549,   0.14553,   0.15571,   0.16571,   0.17196,   0.18529,   0.19196,   0.20912,   0.21817,   0.22659,   0.24297,   0.23455,   0.24844,   0.27725,   0.29419,   0.32152,   0.33293,   0.30339,   0.40340,   0.36270,   0.34848,   0.46568,   0.53397,   0.46343,   0.32451,   0.22021,   0.23889,   0.36401,   0.50510,   0.55390,   0.46640,   0.23004,  -0.04694,  -0.22353,  -0.21099,  -0.02795,   0.22103,   0.40629,   0.45494,   0.39064,   0.30570,   0.22513,   0.18236,   0.18570,   0.24772,   0.36438,-0.7552145574112803,-1.0839053628078996
25C07,20,28.27411073688934,0.792332661867263,-3,   0.34924,   0.35447,   0.36186,   0.37394,   0.38172,   0.39291,   0.40394,   0.41459,   0.42723,   0.44082,   0.45685,   0.47237,   0.49133,   0.50503,   0.52551,   0.54578,   0.56632,   0.59081,   0.61053,   0.63564,   0.66438,   0.69480,   0.72030,   0.74745,   0.78501,   0.83284,   0.87303,   0.88104,   0.93936,   0.96508,   0.97726,   1.06353,   1.07114,   1.21071,   1.20501,   1.22285,   1.36378,   1.56548,   1.66013,   1.62062,   1.51830,   1.46024,   1.52076,   1.70202,   1.90521,   2.08451,   2.09514,   1.91908,   1.63935,   1.40189,   1.32730,   1.41921,   1.59612,   1.76537,   1.86727,   1.93162,   1.94358,   1.91836,   1.88951,   1.90139,  -0.01192,   0.00361,   0.02081,   0.03433,   0.04769,   0.05853,   0.06535,   0.07684,   0.08653,   0.09466,   0.10130,   0.11162,   0.11867,   0.12503,   0.13797,   0.14414,   0.15126,   0.16118,   0.17404,   0.18197,   0.19558,   0.19897,   0.20664,   0.21933,   0.22395,   0.24975,   0.25892,   0.25681,   0.26126,   0.27098,   0.30168,   0.37109,   0.32840,   0.40060,   0.47662,   0.41051,   0.33766,   0.37154,   0.49360,   0.56471,   0.50850,   0.32850,   0.10168,  -0.05868,  -0.07968,   0.06822,   0.31438,   0.52200,   0.56958,   0.43059,   0.19909,   0.00728,  -0.05990,  -0.00665,   0.10373,   0.24093,   0.37029,   0.46198,   0.49553,   0.48208,0.388737424615282,1.184249401716891
25C07,21,28.22317532488337,0.7909052857437997,-4,   0.34810,   0.35202,   0.36328,   0.37226,   0.38139,   0.38814,   0.40044,   0.41306,   0.42686,   0.43866,   0.45501,   0.47070,   0.48705,   0.50479,   0.52463,   0.54442,   0.56803,   0.59050,   0.61228,   0.63980,   0.66371,   0.69639,   0.72733,   0.75563,   0.79831,   0.81669,   0.85306,   0.90143,   0.94258,   0.98531,   1.01441,   1.01104,   1.12951,   1.13610,   1.16536,   1.30678,   1.47609,   1.49930,   1.44897,   1.42849,   1.50852,   1.69453,   1.90752,   2.03565,   2.02371,   1.83727,   1.56156,   1.35328,   1.31321,   1.44622,   1.67171,   1.86434,   1.94590,   1.91959,   1.85404,   1.77570,   1.73528,   1.74863,   1.81979,   1.94219,  -0.01235,   0.00324,   0.02134,   0.03458,   0.04613,   0.05705,   0.06632,   0.07854,   0.08617,   0.09481,   0.10218,   0.11047,   0.11877,   0.12673,   0.13712,   0.14224,   0.15327,   0.16526,   0.17007,   0.17929,   0.18847,   0.19962,   0.20788,   0.21378,   0.23090,   0.25036,   0.26667,   0.25085,   0.28855,   0.29342,   0.28656,   0.34888,   0.33038,   0.43746,   0.39144,   0.34374,   0.43195,   0.54276,   0.53417,   0.40283,   0.21753,   0.08588,   0.08809,   0.22452,   0.39183,   0.54373,   0.53033,   0.34433,   0.07838,  -0.13138,  -0.18706,  -0.08437,   0.10041,   0.27175,   0.36781,   0.40746,   0.39523,   0.35610,   0.31823,   0.30604,1.0602102040279096,-0.5321293738240501
